time,lat,lon,depth_km,mag,FI_S,label
2015-11-24 01:24:01.300000+00:00,56.057817,160.604655,32.83,1.04,-0.503,2
2015-11-24 01:26:44.290000+00:00,56.052673,160.606364,32.78,1.16,-0.809,2
2015-11-24 01:54:54.840000+00:00,56.050488,160.592318,30.4,0.99,-100.0,2
2015-11-24 01:59:34.340000+00:00,56.052816,160.606624,30.51,1.05,-100.0,2
2015-11-24 02:03:43.500000+00:00,56.066976,160.606087,34.33,1.28,-0.739,2
2015-11-24 02:22:34.110000+00:00,56.063249,160.604997,36.01,0.68,-100.0,2
2015-11-24 02:24:57.420000+00:00,55.827641,160.383691,0.98,0.4,-100.0,2
2015-11-24 02:25:24.120000+00:00,55.829057,160.381201,1.02,1.01,-0.674,2
2015-11-24 02:29:30.040000+00:00,56.08289,160.596403,31.13,0.86,-100.0,2
2015-11-24 02:32:47.070000+00:00,55.831905,160.379964,0.12,0.68,-0.759,2
2015-11-24 02:35:58.260000+00:00,55.830973,160.381787,0.99,0.37,-0.911,2
2015-11-24 02:36:51.230000+00:00,55.838273,160.383268,-1.07,0.29,-100.0,2
2015-11-24 02:38:51.980000+00:00,56.055396,160.593587,31.03,1.05,-0.606,2
2015-11-24 02:47:54.070000+00:00,55.831079,160.381348,6.51,0.38,-0.546,2
2015-11-24 02:48:28.990000+00:00,56.048499,160.593262,28.32,0.98,-100.0,2
2015-11-24 02:56:35.700000+00:00,55.823267,160.375,2.45,0.37,-100.0,2
2015-11-24 03:04:20.260000+00:00,56.058297,160.60861,32.41,1.02,-100.0,2
2015-11-24 03:09:40.510000+00:00,55.835046,160.382943,10.2,0.21,-100.0,2
2015-11-24 03:10:05.780000+00:00,55.84672,160.358089,11.54,0.41,-100.0,2
2015-11-24 03:12:07.760000+00:00,55.838448,160.384603,10.9,0.57,-0.308,2
2015-11-24 03:13:08.730000+00:00,55.837345,160.385563,11.09,0.39,-0.462,2
2015-11-24 03:13:46.570000+00:00,55.836178,160.388802,11.51,0.63,-100.0,2
2015-11-24 03:14:43.360000+00:00,56.048161,160.607731,32.81,0.9,-100.0,2
2015-11-24 03:15:25.790000+00:00,55.838318,160.385807,12.63,0.2,-100.0,2
2015-11-24 03:16:22.060000+00:00,55.838867,160.390413,14.78,0.34,-100.0,2
2015-11-24 03:16:53.330000+00:00,56.145239,160.892676,28.82,1.36,-0.119,2
2015-11-24 03:29:16.190000+00:00,56.047034,160.596663,27.42,0.69,-100.0,2
2015-11-24 03:40:00.860000+00:00,56.041809,160.599544,26.64,1.15,-0.614,2
2015-11-24 03:42:54.740000+00:00,55.840959,160.379215,12.86,0.1,-100.0,2
2015-11-24 03:49:15.860000+00:00,55.832251,160.417871,17.7,0.37,-100.0,2
2015-11-24 04:00:31.050000+00:00,56.054891,160.600212,32.03,1.1,-0.399,2
2015-11-24 04:14:45.100000+00:00,56.020487,160.641406,23.23,0.9,-0.627,2
2015-11-24 04:15:23.780000+00:00,56.074426,160.616846,37.09,1.12,-0.784,2
2015-11-24 04:26:58.600000+00:00,56.050289,160.596826,28.13,1.02,-100.0,2
2015-11-24 04:27:55.620000+00:00,56.054049,160.60262,32.07,1.1,-0.632,2
2015-11-24 04:44:23.480000+00:00,56.090637,160.652327,36.2,1.2,-0.775,2
2015-11-24 04:50:24.460000+00:00,56.048539,160.596224,29.12,1.09,-0.592,2
2015-11-24 04:58:59.880000+00:00,55.733573,160.401123,9.08,0.45,-100.0,2
2015-11-24 05:07:56.850000+00:00,56.053133,160.603727,31.47,0.83,-100.0,2
2015-11-24 05:19:06.540000+00:00,56.066935,160.609163,34.81,0.87,-100.0,2
2015-11-24 05:23:01.480000+00:00,56.048783,160.597868,29.76,0.99,-0.457,2
2015-11-24 05:27:59.540000+00:00,56.12476,160.451497,9.26,0.67,-0.718,2
2015-11-24 05:35:45.800000+00:00,56.055489,160.603906,30.6,0.88,-100.0,2
2015-11-24 05:41:48.010000+00:00,56.048503,160.594157,28.77,0.91,-0.445,2
2015-11-24 05:49:43.870000+00:00,56.064941,160.592025,34.01,1.49,-0.798,2
2015-11-24 06:11:43.500000+00:00,56.046395,160.604053,31.81,0.67,-100.0,2
2015-11-24 06:15:37.370000+00:00,56.051054,160.603271,30.44,1.41,-0.904,2
2015-11-24 06:30:43.910000+00:00,56.052002,160.598437,31.29,1.1,-0.397,2
2015-11-24 06:38:08.910000+00:00,56.135881,160.446305,5.29,1.09,-0.911,2
2015-11-24 06:44:20.320000+00:00,56.06591,160.610303,37.32,0.98,-0.497,2
2015-11-24 06:51:42.670000+00:00,56.048263,160.603141,29.58,1.4,-0.905,2
2015-11-24 06:54:52.510000+00:00,55.982279,160.601628,21.59,0.8,-0.498,2
2015-11-24 06:56:07.970000+00:00,56.069149,160.557227,29.12,1.18,-0.709,2
2015-11-24 07:03:56.300000+00:00,56.05234,160.615462,32.38,1.21,-0.696,2
2015-11-24 07:18:00.770000+00:00,56.051046,160.597982,30.69,1.24,-0.512,2
2015-11-24 07:20:24.860000+00:00,56.050203,160.615218,32.44,1.25,-0.752,2
2015-11-24 07:31:29.020000+00:00,56.055766,160.597461,30.66,1.22,-0.573,2
2015-11-24 07:39:54.190000+00:00,56.059367,160.605762,32.93,1.04,-0.588,2
2015-11-24 07:40:18.810000+00:00,56.05988,160.531543,26.38,1.45,-0.578,2
2015-11-24 07:51:24+00:00,56.054631,160.604948,31.84,1.19,-0.822,2
2015-11-24 07:55:40.250000+00:00,56.047054,160.592204,28.24,1.06,-0.479,2
2015-11-24 08:03:59.950000+00:00,56.07019,160.488363,25.92,0.79,-0.543,2
2015-11-24 08:05:01.420000+00:00,56.051213,160.613167,31.61,1.1,-0.749,2
2015-11-24 08:08:45.430000+00:00,56.057552,160.578874,29.86,1.0,-100.0,2
2015-11-24 08:19:49.550000+00:00,56.097493,160.451481,0.45,0.44,-0.69,2
2015-11-24 08:22:39.460000+00:00,56.053341,160.604525,31.49,1.15,-0.713,2
2015-11-24 08:28:03+00:00,56.052791,160.595378,30.54,1.12,-0.556,2
2015-11-24 08:38:06.640000+00:00,56.051998,160.598307,30.66,1.04,-0.55,2
2015-11-24 08:39:49.040000+00:00,56.053223,160.610449,31.14,1.13,-0.718,2
2015-11-24 08:49:32.130000+00:00,56.051615,160.607894,31.12,1.28,-0.624,2
2015-11-24 08:58:24.640000+00:00,56.051807,160.616829,1.21,0.99,-0.804,2
2015-11-24 09:02:52.400000+00:00,56.051282,160.593441,29.22,1.05,-0.646,2
2015-11-24 09:11:18.320000+00:00,56.055522,160.603646,32.77,1.14,-0.556,2
2015-11-24 09:14:37.480000+00:00,56.059314,160.624235,4.82,1.4,-0.807,2
2015-11-24 09:24:32.980000+00:00,56.060974,160.611735,34.08,1.27,-0.706,2
2015-11-24 09:29:27.530000+00:00,56.04351,160.594629,27.04,0.86,-0.581,2
2015-11-24 09:32:49.290000+00:00,56.051416,160.611816,31.3,1.4,-0.797,2
2015-11-24 09:43:45.290000+00:00,56.059981,160.630778,33.88,1.11,-100.0,2
2015-11-24 09:52:30.060000+00:00,56.101689,160.73016,21.4,0.62,-0.605,2
2015-11-24 09:53:21.890000+00:00,56.051672,160.601644,31.12,0.79,-0.55,2
2015-11-24 09:59:37.550000+00:00,56.049866,160.60721,31.97,1.27,-0.986,2
2015-11-24 10:01:12.760000+00:00,56.053951,160.618294,30.36,0.98,-100.0,2
2015-11-24 10:05:06.340000+00:00,56.038936,160.599495,29.77,0.6,-100.0,2
2015-11-24 10:08:13.760000+00:00,56.050924,160.600732,31.91,1.04,-0.414,2
2015-11-24 10:10:05.800000+00:00,56.05376,160.611995,31.89,1.18,-0.774,2
2015-11-24 10:20:11.370000+00:00,56.055168,160.613818,32.82,1.07,-0.806,2
2015-11-24 10:28:20.650000+00:00,56.056848,160.60734,32.85,1.22,-0.807,2
2015-11-24 10:30:00.650000+00:00,56.02146,160.550212,29.14,0.94,-100.0,2
2015-11-24 10:32:34.590000+00:00,56.053015,160.605127,31.62,1.1,-0.753,2
2015-11-24 10:37:47.460000+00:00,56.049227,160.6,31.22,1.05,-0.568,2
2015-11-24 10:46:19.940000+00:00,56.044364,160.600814,30.98,1.15,-100.0,2
2015-11-24 10:53:42.780000+00:00,56.049536,160.595329,29.96,0.91,-0.479,2
2015-11-24 10:55:54.720000+00:00,56.054574,160.605892,31.5,1.27,-0.939,2
2015-11-24 11:01:18.380000+00:00,56.038208,160.58195,37.84,1.07,-100.0,2
2015-11-24 11:11:02.220000+00:00,56.052812,160.603467,31.76,1.06,-0.66,2
2015-11-24 11:15:49.650000+00:00,56.056262,160.608545,31.96,1.37,-0.689,2
2015-11-24 11:20:07.250000+00:00,56.051803,160.58667,31.01,0.81,-0.589,2
2015-11-24 11:25:24.070000+00:00,56.117476,160.324886,19.07,0.78,-100.0,2
2015-11-24 11:27:48.090000+00:00,56.049577,160.60153,30.96,1.08,-0.549,2
2015-11-24 11:37:18.970000+00:00,56.062056,160.604655,33.64,1.07,-0.538,2
2015-11-24 11:38:08.640000+00:00,56.048303,160.611914,32.72,1.35,-0.717,2
2015-11-24 11:41:44.840000+00:00,56.047388,160.618506,33.91,0.9,-0.799,2
2015-11-24 11:44:41.820000+00:00,56.050846,160.607585,31.07,0.99,-0.486,2
2015-11-24 11:53:12.910000+00:00,56.062838,160.606722,34.02,0.75,-0.519,2
2015-11-24 11:58:01.860000+00:00,56.057487,160.607194,33.11,1.21,-0.719,2
2015-11-24 12:02:50.220000+00:00,56.046956,160.591992,28.43,1.13,-0.563,2
2015-11-24 12:07:14.350000+00:00,56.066492,160.618148,38.42,0.92,-0.565,2
2015-11-24 12:15:34.210000+00:00,56.048051,160.604346,30.84,1.11,-0.558,2
2015-11-24 12:17:06.550000+00:00,56.057808,160.602604,36.17,1.26,-0.68,2
2015-11-24 12:22:39.580000+00:00,56.049487,160.60472,31.3,0.71,-0.503,2
2015-11-24 12:32:34.070000+00:00,56.043742,160.619303,31.24,1.35,-0.754,2
2015-11-24 12:40:47.770000+00:00,56.03348,160.642725,21.86,1.04,-100.0,2
2015-11-24 12:41:06.120000+00:00,56.043384,160.606917,26.8,1.53,-100.0,2
2015-11-24 12:41:42.380000+00:00,56.052218,160.607275,30.83,1.34,-0.755,2
2015-11-24 12:53:52.430000+00:00,56.061715,160.615788,34.42,1.22,-0.719,2
2015-11-24 12:53:55.640000+00:00,56.052055,160.600179,31.81,0.93,-0.719,2
2015-11-24 12:58:52.680000+00:00,56.051115,160.596224,30.96,1.07,-0.545,2
2015-11-24 13:00:49.770000+00:00,56.051721,160.610645,30.15,0.98,-0.731,2
2015-11-24 13:04:47.680000+00:00,56.054618,160.605322,34.53,0.91,-100.0,2
2015-11-24 13:09:11.410000+00:00,56.048958,160.600553,31.51,1.03,-0.602,2
2015-11-24 13:16:23.630000+00:00,56.054692,160.596419,31.66,1.07,-0.579,2
2015-11-24 13:19:03.290000+00:00,56.055086,160.607617,32.69,1.18,-0.737,2
2015-11-24 13:28:01.810000+00:00,55.524129,160.310417,16.77,2.58,-1.265,2
2015-11-24 13:32:16.630000+00:00,56.049927,160.606478,32.27,1.22,-100.0,2
2015-11-24 13:37:26.080000+00:00,56.058126,160.619971,32.6,1.0,-0.715,2
2015-11-24 13:43:06.510000+00:00,56.052873,160.59668,29.9,0.83,-0.498,2
2015-11-24 13:54:19.180000+00:00,56.05505,160.607357,31.22,1.21,-0.853,2
2015-11-24 14:05:23.620000+00:00,56.053426,160.596289,30.78,1.14,-0.541,2
2015-11-24 14:10:25.570000+00:00,56.054395,160.611344,31.17,1.26,-0.833,2
2015-11-24 14:23:51.980000+00:00,56.05142,160.604215,33.03,1.05,-0.68,2
2015-11-24 14:25:09.840000+00:00,56.07404,160.599089,30.56,0.7,-100.0,2
2015-11-24 14:30:21.660000+00:00,56.059436,160.60599,35.74,1.24,-0.789,2
2015-11-24 14:33:56.060000+00:00,56.054606,160.601058,32.89,1.1,-0.542,2
2015-11-24 14:44:07.160000+00:00,56.059281,160.6104,33.23,0.91,-100.0,2
2015-11-24 14:51:47.790000+00:00,56.047156,160.592139,30.47,0.93,-0.548,2
2015-11-24 14:53:33.030000+00:00,56.054806,160.611963,32.37,1.3,-0.837,2
2015-11-24 14:59:22.100000+00:00,56.047823,160.59209,30.61,0.89,-0.562,2
2015-11-24 15:03:47.540000+00:00,56.051249,160.5979,29.98,0.99,-0.562,2
2015-11-24 15:08:50.890000+00:00,56.064156,160.613704,36.0,1.11,-0.665,2
2015-11-24 15:13:50.410000+00:00,56.131921,160.452669,8.24,0.11,-100.0,2
2015-11-24 15:16:21.130000+00:00,56.04908,160.59082,29.44,0.97,-0.447,2
2015-11-24 15:17:44.360000+00:00,56.057365,160.618099,33.18,0.75,-0.777,2
2015-11-24 15:27:27.220000+00:00,55.98092,160.731136,13.51,0.58,-0.531,2
2015-11-24 15:37:55.240000+00:00,56.059493,160.602897,32.61,1.0,-0.524,2
2015-11-24 15:44:25.090000+00:00,56.046619,160.606673,30.07,1.26,-0.822,2
2015-11-24 16:00:22.750000+00:00,56.059611,160.598828,33.22,0.95,-100.0,2
2015-11-24 16:12:33.130000+00:00,56.060758,160.604801,33.76,0.9,-0.496,2
2015-11-24 16:23:24.660000+00:00,56.058846,160.602523,33.02,0.88,-0.546,2
2015-11-24 16:42:25.700000+00:00,56.054586,160.610449,0.54,0.72,-0.482,2
2015-11-24 16:47:01.110000+00:00,56.055941,160.612728,33.66,1.21,-0.72,2
2015-11-24 16:52:13.880000+00:00,56.055164,160.610189,34.09,1.04,-0.536,2
2015-11-24 17:00:36.760000+00:00,56.056799,160.608757,34.25,0.99,-0.667,2
2015-11-24 17:01:38.520000+00:00,55.842721,160.604443,35.77,0.99,-100.0,2
2015-11-24 17:09:53.840000+00:00,56.056856,160.602751,32.28,1.14,-0.508,2
2015-11-24 17:21:16.820000+00:00,56.049687,160.597689,30.12,0.97,-0.556,2
2015-11-24 17:22:01+00:00,56.030973,160.678841,24.31,1.14,-0.726,2
2015-11-24 17:35:40.780000+00:00,56.046057,160.598584,27.9,1.19,-0.611,2
2015-11-24 17:45:27.040000+00:00,56.053992,160.601497,34.16,0.84,-0.52,2
2015-11-24 17:56:43.580000+00:00,56.04598,160.600814,30.91,0.89,-0.553,2
2015-11-24 18:06:59.640000+00:00,56.055538,160.604997,30.23,0.84,-0.52,2
2015-11-24 18:08:47.120000+00:00,56.063452,160.619531,31.06,1.07,-0.626,2
2015-11-24 18:16:27.280000+00:00,56.048576,160.601921,28.86,1.18,-0.528,2
2015-11-24 18:27:07.920000+00:00,56.053101,160.601107,32.16,0.89,-0.59,2
2015-11-24 18:27:57.960000+00:00,56.057039,160.613851,33.1,1.17,-0.875,2
2015-11-24 18:38:59.960000+00:00,56.053324,160.597754,30.82,0.85,-0.539,2
2015-11-24 18:44:11.860000+00:00,56.066146,160.615462,40.11,0.69,-0.6,2
2015-11-24 18:49:39.360000+00:00,56.052197,160.595931,31.38,0.93,-0.521,2
2015-11-24 18:54:43.640000+00:00,56.05365,160.605697,30.8,0.81,-0.784,2
2015-11-24 18:56:03.400000+00:00,56.062952,160.605778,34.16,0.64,-100.0,2
2015-11-24 19:01:12.900000+00:00,56.05461,160.611621,31.47,1.0,-0.827,2
2015-11-24 19:08:32.180000+00:00,56.052714,160.597412,30.37,0.92,-0.64,2
2015-11-24 19:18:53.080000+00:00,56.049817,160.608447,31.0,0.85,-100.0,2
2015-11-24 19:19:25.520000+00:00,55.982825,160.510758,9.68,0.92,-0.789,2
2015-11-24 19:30:08.840000+00:00,56.055098,160.608757,33.74,1.0,-0.624,2
2015-11-24 19:37:24.200000+00:00,56.049939,160.593848,29.5,0.77,-0.521,2
2015-11-24 19:47:03.720000+00:00,56.045825,160.605062,30.16,0.91,-0.634,2
2015-11-24 19:50:30.020000+00:00,56.139111,160.454297,4.73,0.96,-100.0,2
2015-11-24 19:56:56.140000+00:00,56.049919,160.594987,30.22,1.1,-0.442,2
2015-11-24 20:21:27.640000+00:00,56.05623,160.600928,32.9,1.0,-0.582,2
2015-11-24 20:33:48.040000+00:00,56.047864,160.599854,30.61,0.88,-0.578,2
2015-11-24 20:39:10.200000+00:00,55.827816,160.382633,0.14,0.52,-100.0,2
2015-11-24 20:42:13.160000+00:00,56.058044,160.59738,31.53,0.76,-0.546,2
2015-11-24 20:50:46.080000+00:00,55.702299,160.433903,12.5,0.26,-100.0,2
2015-11-24 20:51:02.640000+00:00,56.051457,160.598242,30.49,1.14,-0.656,2
2015-11-24 20:55:19.640000+00:00,56.07002,160.643392,41.56,0.65,-100.0,2
2015-11-24 21:00:23.040000+00:00,56.053625,160.599316,30.28,0.84,-0.687,2
2015-11-24 21:10:16.080000+00:00,56.048104,160.60625,27.65,1.06,-0.5,2
2015-11-24 21:21:57.320000+00:00,56.050464,160.603239,30.94,1.01,-0.589,2
2015-11-24 21:25:51.320000+00:00,55.509326,160.53859,26.31,1.24,-100.0,2
2015-11-24 21:29:21.760000+00:00,56.126595,160.736019,26.84,0.97,-0.434,2
2015-11-24 21:30:47.080000+00:00,56.052364,160.597201,31.64,0.95,-0.545,2
2015-11-24 21:38:03.200000+00:00,56.065348,160.634359,35.27,1.14,-100.0,2
2015-11-24 21:39:09.720000+00:00,56.048987,160.606527,31.92,1.02,-0.73,2
2015-11-24 21:47:34.840000+00:00,56.057129,160.604134,32.94,1.07,-0.541,2
2015-11-24 21:56:54.820000+00:00,56.051506,160.598112,30.74,0.85,-0.662,2
2015-11-24 22:04:15.280000+00:00,56.0493,160.589958,27.57,1.29,-0.924,2
2015-11-24 22:08:11.400000+00:00,56.052507,160.598063,30.02,1.01,-0.566,2
2015-11-24 22:17:41.080000+00:00,56.059359,160.60236,33.8,0.96,-0.57,2
2015-11-24 22:28:57.720000+00:00,56.052055,160.600114,31.74,1.05,-0.599,2
2015-11-24 22:39:40.960000+00:00,56.041772,160.592985,25.23,0.74,-0.6,2
2015-11-24 22:49:21.800000+00:00,56.05273,160.595117,31.04,0.98,-0.497,2
2015-11-24 22:59:00.460000+00:00,56.053101,160.602197,31.89,0.97,-0.559,2
2015-11-24 23:03:12.760000+00:00,55.80448,160.387712,39.46,2.34,-1.166,2
2015-11-24 23:08:25.080000+00:00,55.799674,160.392806,37.59,2.34,-1.117,2
2015-11-24 23:27:01.040000+00:00,56.058919,160.609049,34.02,0.93,-100.0,2
2015-11-24 23:36:32.060000+00:00,56.060071,160.599349,32.93,1.04,-0.528,2
2015-11-24 23:45:41.960000+00:00,56.055676,160.601937,33.16,1.08,-0.56,2
2015-11-24 23:53:26.500000+00:00,56.050289,160.601188,30.77,1.37,-0.749,2
2015-11-24 23:55:42.180000+00:00,56.109375,160.487109,12.34,0.93,-100.0,2
2015-11-24 23:56:20.520000+00:00,56.053723,160.592904,30.51,0.88,-0.562,2
2015-11-25 00:05:48.240000+00:00,56.050106,160.596175,30.55,1.06,-0.533,1
2015-11-25 00:16:43.070000+00:00,56.049984,160.596468,30.2,1.03,-0.475,1
2015-11-25 00:20:59.950000+00:00,56.041357,160.62111,27.57,1.04,-0.678,1
2015-11-25 00:25:03.980000+00:00,56.051522,160.597412,31.62,1.04,-0.488,1
2015-11-25 00:34:52.060000+00:00,56.053072,160.604541,30.5,0.93,-0.602,1
2015-11-25 00:39:54.780000+00:00,56.056958,160.605778,34.8,0.99,-100.0,1
2015-11-25 00:45:06.120000+00:00,56.051042,160.598779,30.56,0.98,-0.435,1
2015-11-25 00:53:58.740000+00:00,56.200989,160.717887,33.71,1.14,-0.708,1
2015-11-25 00:58:06.220000+00:00,56.048132,160.586816,31.19,0.8,-0.815,1
2015-11-25 01:00:48.470000+00:00,56.027144,160.295605,33.74,1.1,-0.61,1
2015-11-25 01:12:25.460000+00:00,56.058809,160.609831,34.47,0.95,-0.394,1
2015-11-25 01:18:11.820000+00:00,56.050073,160.613786,30.71,0.92,-100.0,1
2015-11-25 01:21:07.870000+00:00,56.060498,160.610726,35.92,0.91,-0.593,1
2015-11-25 01:30:02.450000+00:00,56.065137,160.605892,36.4,0.9,-0.602,1
2015-11-25 01:36:51.090000+00:00,56.054313,160.595459,28.98,0.68,-100.0,1
2015-11-25 01:38:58.320000+00:00,56.050212,160.585026,26.78,0.66,-100.0,1
2015-11-25 01:49:24.340000+00:00,56.048238,160.597412,29.32,0.92,-0.468,1
2015-11-25 01:50:44.030000+00:00,56.127063,160.455176,8.01,0.84,-100.0,1
2015-11-25 01:58:50.970000+00:00,56.054895,160.606852,34.26,1.18,-0.648,1
2015-11-25 02:06:31.930000+00:00,56.097758,160.545199,15.5,1.0,-0.15,1
2015-11-25 02:08:41.190000+00:00,56.050439,160.606771,31.69,1.01,-0.555,1
2015-11-25 02:11:35.690000+00:00,56.049227,160.608008,30.79,1.06,-0.65,1
2015-11-25 02:28:19.130000+00:00,56.057414,160.611279,35.15,1.07,-0.613,1
2015-11-25 02:35:44.060000+00:00,56.138131,160.86154,22.95,1.05,-0.209,1
2015-11-25 02:40:18.720000+00:00,55.803837,160.315072,15.55,0.65,-0.297,1
2015-11-25 02:45:48.480000+00:00,56.064555,160.611507,38.43,0.95,-0.678,1
2015-11-25 02:53:25.170000+00:00,56.046667,160.592952,27.26,1.0,-0.494,1
2015-11-25 03:02:25.530000+00:00,56.049536,160.594287,27.61,1.02,-0.635,1
2015-11-25 03:09:37.430000+00:00,56.058488,160.597542,33.23,1.0,-100.0,1
2015-11-25 03:11:31.550000+00:00,56.053955,160.607796,30.97,0.8,-0.497,1
2015-11-25 03:20:29.440000+00:00,56.047738,160.600114,31.64,1.35,-0.853,1
2015-11-25 03:29:53.700000+00:00,56.062817,160.613688,38.71,0.86,-0.57,1
2015-11-25 03:38:39.230000+00:00,56.051807,160.597412,30.49,1.04,-0.609,1
2015-11-25 03:52:07.650000+00:00,56.052494,160.593815,31.87,0.87,-100.0,1
2015-11-25 03:59:52.390000+00:00,55.815218,160.357031,0.3,0.67,-0.241,1
2015-11-25 04:09:20.370000+00:00,55.828833,160.38265,-2.13,0.49,-0.412,1
2015-11-25 04:11:50.200000+00:00,56.052352,160.600537,29.51,0.76,-0.547,1
2015-11-25 04:28:11.610000+00:00,56.052466,160.605664,33.15,0.82,-0.488,1
2015-11-25 04:29:06.940000+00:00,56.055868,160.61958,30.95,0.92,-100.0,1
2015-11-25 04:43:54.170000+00:00,56.05566,160.599902,32.36,0.76,-100.0,1
2015-11-25 04:49:32.550000+00:00,56.043518,160.611182,2.63,0.24,-0.533,1
2015-11-25 04:50:01.780000+00:00,56.050834,160.596045,28.95,1.36,-0.908,1
2015-11-25 04:57:54.860000+00:00,56.050749,160.599723,28.98,1.44,-0.504,1
2015-11-25 05:03:05.990000+00:00,55.837195,160.385921,-0.04,0.2,-100.0,1
2015-11-25 05:07:17.080000+00:00,56.053564,160.600749,31.33,1.15,-0.543,1
2015-11-25 05:27:17.500000+00:00,56.047156,160.61097,31.61,0.69,-100.0,1
2015-11-25 05:40:18.220000+00:00,56.051701,160.601074,30.77,1.03,-0.511,1
2015-11-25 05:50:14.950000+00:00,56.055554,160.600098,32.04,0.9,-0.588,1
2015-11-25 05:56:53.410000+00:00,56.047196,160.59764,31.14,0.9,-0.57,1
2015-11-25 06:05:35.860000+00:00,56.051375,160.602734,31.07,1.36,-0.912,1
2015-11-25 06:13:52.150000+00:00,56.060168,160.604997,35.33,1.03,-0.431,1
2015-11-25 06:23:35.450000+00:00,56.049992,160.600407,31.05,1.07,-0.623,1
2015-11-25 06:27:57.260000+00:00,55.86193,160.803662,1.48,1.02,-100.0,1
2015-11-25 06:32:41.900000+00:00,56.053422,160.606657,30.88,0.66,-0.556,1
2015-11-25 06:40:07.690000+00:00,56.055603,160.590267,28.16,0.85,-100.0,1
2015-11-25 06:41:24.240000+00:00,56.053874,160.60223,32.42,1.0,-0.536,1
2015-11-25 07:07:20.530000+00:00,56.048747,160.601742,29.92,0.87,-0.752,1
2015-11-25 07:16:19.030000+00:00,56.057422,160.600667,31.21,1.04,-0.4,1
2015-11-25 07:24:09.730000+00:00,55.70498,160.439307,9.92,1.72,-0.229,1
2015-11-25 07:25:38.190000+00:00,56.053133,160.602246,29.08,0.82,-0.664,1
2015-11-25 07:38:29.490000+00:00,56.050326,160.597038,29.37,0.97,-0.685,1
2015-11-25 07:41:14.800000+00:00,56.053178,160.602148,29.83,0.98,-100.0,1
2015-11-25 07:48:26.620000+00:00,56.05328,160.596126,29.32,0.81,-0.578,1
2015-11-25 07:58:15.770000+00:00,56.062325,160.608187,32.27,0.68,-0.679,1
2015-11-25 08:02:13.420000+00:00,55.765824,160.39751,16.59,0.95,-0.645,1
2015-11-25 08:10:07.360000+00:00,56.211064,160.425537,20.42,0.57,-100.0,1
2015-11-25 08:12:42.280000+00:00,55.99351,160.627035,14.85,0.52,-100.0,1
2015-11-25 08:14:52.940000+00:00,56.04755,160.629704,20.09,0.57,-0.518,1
2015-11-25 08:23:48.020000+00:00,56.058643,160.591048,43.87,1.01,-0.587,1
2015-11-25 08:28:36.580000+00:00,56.069336,160.607764,36.49,0.84,-100.0,1
2015-11-25 08:36:07.140000+00:00,55.814164,160.597184,36.65,1.0,-100.0,1
2015-11-25 09:25:34.190000+00:00,56.063155,160.53374,25.97,0.81,-0.222,1
2015-11-25 09:36:51.800000+00:00,56.037817,160.635693,31.7,0.91,-100.0,1
2015-11-25 09:52:32.230000+00:00,56.043937,160.598226,27.64,1.21,-0.84,1
2015-11-25 10:01:59.600000+00:00,56.061625,160.60848,34.15,0.78,-0.59,1
2015-11-25 10:24:48.420000+00:00,56.056612,160.616357,35.29,0.73,-0.586,1
2015-11-25 10:52:15.870000+00:00,56.052181,160.601904,31.8,1.13,-0.616,1
2015-11-25 10:56:20.650000+00:00,56.047774,160.601139,28.06,0.81,-100.0,1
2015-11-25 11:31:16.090000+00:00,56.049015,160.596452,29.72,1.16,-0.566,1
2015-11-25 12:09:42.060000+00:00,56.056685,160.604118,33.27,1.0,-0.612,1
2015-11-25 12:13:51.270000+00:00,56.106885,160.535612,8.42,0.89,-100.0,1
2015-11-25 12:22:28.140000+00:00,56.049674,160.608008,33.92,0.92,-100.0,1
2015-11-25 12:35:55+00:00,56.050643,160.606462,32.98,0.95,-0.709,1
2015-11-25 12:56:45.660000+00:00,56.053011,160.596647,31.15,1.04,-0.666,1
2015-11-25 13:07:55.800000+00:00,56.048149,160.604053,31.83,0.7,-100.0,1
2015-11-25 13:13:22.350000+00:00,56.044661,160.596875,27.66,0.71,-0.609,1
2015-11-25 13:14:52.300000+00:00,56.10979,160.466227,0.79,0.2,-100.0,1
2015-11-25 13:22:28.300000+00:00,56.058081,160.607422,27.33,0.84,-100.0,1
2015-11-25 13:33:11.360000+00:00,56.046708,160.590218,30.21,0.78,-0.829,1
2015-11-25 13:43:24.840000+00:00,56.05623,160.601742,32.3,0.76,-100.0,1
2015-11-25 13:49:42.320000+00:00,56.045536,160.606348,29.74,0.76,-100.0,1
2015-11-25 13:53:10.590000+00:00,56.052433,160.601709,31.42,1.01,-0.565,1
2015-11-25 14:08:22.920000+00:00,56.049593,160.598877,26.86,0.7,-0.782,1
2015-11-25 14:09:53.050000+00:00,56.050199,160.598991,30.1,1.03,-0.441,1
2015-11-25 14:22:38.190000+00:00,56.056514,160.611117,32.97,0.95,-100.0,1
2015-11-25 14:56:11.460000+00:00,56.103743,160.458252,1.43,0.68,-100.0,1
2015-11-25 14:57:40.270000+00:00,56.05175,160.595898,30.77,1.16,-0.672,1
2015-11-25 15:26:45.440000+00:00,56.048299,160.596012,29.1,1.12,-0.692,1
2015-11-25 15:36:01+00:00,56.05931,160.594043,32.2,0.69,-0.5,1
2015-11-25 15:39:43.770000+00:00,56.054688,160.608691,33.18,1.08,-0.419,1
